document_id,document_name,type,folder_id,path,level
99,Maintain favorites folder,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
100,Send feedback,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
101,Maintain notifications,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
102,Maintain note,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
103,Display navigation history,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
104,Print and copy content,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
105,Copy document location,0,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
106,Review and approve documents,4,97,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions,4
111,Log on to Viewer as another user,0,110,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Personal settings,4
112,Maintain user details,0,110,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Personal settings,4
113,Change password,0,110,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Personal settings,4
114,Maintain Viewer display,0,110,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Personal settings,4
115,Change language view,0,110,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Personal settings,4
117,High Availability - overview,1,116,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /High Availability,4
118,Synchronize content,0,116,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /High Availability,4
119,View Synchronization Status,0,116,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /High Availability,4
120,Delete downloaded content,0,116,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /High Availability,4
121,Repair search index,0,116,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /High Availability,4
123,Requisitioning - top-level process,2,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
124,Goods receipt - subprocess,2,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
125,Create goods receipt (known PO),0,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
126,Create goods receipt (unknown PO),0,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
127,Return goods to vendor,0,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
128,Simulations,4,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
131,Sample screens,4,122,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting,4
142,Display Welcome page,0,141,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Content,4
143,Display Welcome page update,0,141,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Content,4
144,Navigate folder structure & content,0,141,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Content,4
145,Navigate Online Learning document,0,141,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Content,4
146,Display popup, link & secondary window,0,141,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Content,4
148,Search content - Web Viewer,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
149,Maintain favorites folder,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
150,Send feedback,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
151,Maintain notifications,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
152,Maintain note,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
153,Display navigation history,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
154,Print and copy content,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
155,Copy document location,0,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
156,Review and approve documents,4,147,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions,4
161,Log on to Web Viewer as another user,0,160,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Personal settings,4
162,Maintain user details,0,160,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Personal settings,4
163,Change password,0,160,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Personal settings,4
164,Maintain Web Viewer display,0,160,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Personal settings,4
165,Change language view,0,160,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Personal settings,4
167,High Availability - overview,1,166,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/High Availability,4
168,Synchronize content,0,166,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/High Availability,4
169,View Synchronization Status,0,166,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/High Availability,4
170,Delete downloaded content,0,166,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/High Availability,4
171,Repair search index,0,166,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/High Availability,4
173,Requisitioning - top-level process,2,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
174,Goods receipt - subprocess,2,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
175,Create goods receipt (known PO),0,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
176,Create goods receipt (unknown PO),0,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
177,Return goods to vendor,0,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
178,Simulations,4,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
181,Sample screens,4,172,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting,4
188,Get started - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
189,Document content - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
190,Online Learning - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
191,Localizations - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
192,Branches - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
193,Branch localizations - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
194,Translations - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
195,Content Converter - quick reference,0,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
196,Documents view - quick reference,4,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
204,Editor - quick reference,4,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
209,Images view - quick reference,4,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
212,Users & roles view - quick reference,4,187,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference,4
217,Launcher & Diagnostics - overview,1,216,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Get started,4
218,Log on to Author,0,216,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Get started,4
219,Test server connection,0,216,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Get started,4
220,Test login details,0,216,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Get started,4
221,Log out of Author,0,216,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Get started,4
223,Documents view - overview,1,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
224,Review Documents view icons,0,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
225,Change Folder list view columns,0,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
226,Document folders,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
247,Documents,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
265,Import & export content,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
272,Content permissions & ownership,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
280,Feedback,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
283,Notifications,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
286,Database management,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
295,Localizations,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
300,Branches,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
302,Branch Localizations,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
304,Translations,4,222,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view,4
318,Manage Editor tools,0,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
335,Review Workflow,2,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
336,Editor - overview,1,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
337,Review Editor tools,0,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
338,Document content,4,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
349,Document layers,4,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
355,Image maps,4,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
362,Save & release,4,334,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Editor,4
365,Image view - overview,1,364,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Image view,4
366,Image folders,4,364,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Image view,4
374,Images,4,364,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Image view,4
388,Users and roles view - overview,1,387,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Users & roles view,4
389,Users,4,387,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Users & roles view,4
407,Roles,4,387,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Users & roles view,4
414,Variables,4,387,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Users & roles view,4
420,Online Learning - overview,1,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
421,Create Online Learning folder,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
422,Create Online Learning document,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
423,Create training text,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
424,Create training questions,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
425,Assign training document properties,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
426,Assign course to users,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
427,Delete training results,0,419,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Online Learning,4
429,Workflow - overview,1,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
430,Manage workflows,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
431,Create workflow,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
432,Apply workflow,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
433,Save document for review,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
434,View reviewer/approver comments,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
435,Check workflow status,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
436,Save document for approval,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
437,Schedule document for review,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
438,Maintain scheduled review,0,428,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Workflow,4
455,Log on to Portal,0,454,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Get started,4
456,Log out of Portal,0,454,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Get started,4
457,Review Portal map,0,454,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Get started,4
458,Switch Portal language view,0,454,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Get started,4
460,Reports - overview,1,459,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Reports,4
461,Run reports,0,459,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Reports,4
463,Configuration,4,462,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Administration,4
478,Context sensitive help,4,462,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Administration,4
483,Workflow,4,462,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Administration,4
486,Maintenance,4,462,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Administration,4
493,Tools,4,462,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Administration,4
505,Display server information,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
506,Display session information,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
507,Display license information,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
508,Display license usage information,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
509,Review audit log,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
510,Maintain language settings,0,504,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Server,4
512,Add Author install for download,0,511,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Downloads,4
513,Add documentation for download,0,511,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Downloads,4
514,Download Viewer,0,511,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Downloads,4
515,Download Web Viewer plugin,0,511,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Downloads,4
516,Download documentation,0,511,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Portal/Downloads,4
527,Process flow samples,3,526,Home/Panviva Styles & Standards/Process flows/Source,4
601,General Document 01,0,593,Home/TOSCA Documents/General/Files,4
602,Copy Document 01,0,594,Home/TOSCA Documents/For Copy/Target,4
603,E2E009_Overview_For_Copy_vBS,1,595,Home/TOSCA Documents/For Localisation/Source,4
604,E2E009_StockText_bXi,0,595,Home/TOSCA Documents/For Localisation/Source,4
605,E2E009_Localisation_Parent_lbM,1,595,Home/TOSCA Documents/For Localisation/Source,4
607,abcdefghijkl,0,595,Home/TOSCA Documents/For Localisation/Source,4
611,Welcome,0,610,Home/TOSCA Documents/For Welcome/E2E002_WelcomeFolder1_UPV,4
616,WS_LeftTabWithReusableContentDocument_fMp,1,593,Home/TOSCA Documents/General/Files,4
618,WS_WordDocument_cpp,3,593,Home/TOSCA Documents/General/Files,4
621,WS_Folder_uXk,4,593,Home/TOSCA Documents/General/Files,4
653,From Template Procedure document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
654,From Template Process document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
655,Side window type document,2,652,Home/Deepak Malik/QA Team Folder/Different document types,4
656,Blank top tab 1/3 document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
657,Blank tob tab 2/3 document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
658,Blank top tab full screen,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
659,Blank left tab 2/3,1,652,Home/Deepak Malik/QA Team Folder/Different document types,4
660,Blank left tab full screen,1,652,Home/Deepak Malik/QA Team Folder/Different document types,4
661,Blank type with diff alignments,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
662,Blank document with all diff styles,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
663,Copy type document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
664,Localised type document,0,652,Home/Deepak Malik/QA Team Folder/Different document types,4
942,E2E005_SecondaryWindowDocument_lqi,0,593,Home/TOSCA Documents/General/Files,4
943,E2E005 Workflow65767,0,593,Home/TOSCA Documents/General/Files,4
947,Test Side Window - Stock Text,2,593,Home/TOSCA Documents/General/Files,4
63,Using the Alerts template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
64,Using the Archived alerts template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
65,Using the Content updates template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
66,Using the Archived content updates template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
67,Using the New content template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
68,Using the Archived new content template,0,62,Home/Templates/Template help/Welcome screens/Content communications,5
107,Review and approve - overview,1,106,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions/Review and approve documents,5
108,Review a document,0,106,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions/Review and approve documents,5
109,Approve a document,0,106,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Functions/Review and approve documents,5
129,Goods receipt - show me,3,128,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting/Simulations,5
130,Goods receipt - try me,3,128,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting/Simulations,5
132,Goods receipt with PO,3,131,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting/Sample screens,5
133,Goods receipt without PO,3,131,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Viewer /Sample - Goods receipting/Sample screens,5
157,Review and approve - overview,1,156,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions/Review and approve documents,5
158,Review a document,0,156,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions/Review and approve documents,5
159,Approve a document,0,156,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Functions/Review and approve documents,5
179,Goods receipt - show me,3,178,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting/Simulations,5
180,Goods receipt - try me,3,178,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting/Simulations,5
182,Goods receipt with PO,3,181,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting/Sample screens,5
183,Goods receipt without PO,3,181,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Web Viewer/Sample - Goods receipting/Sample screens,5
197,Document folders - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
198,Documents - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
199,Import & export - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
200,Content permissions & ownership - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
201,Feedback - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
202,Notifications - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
203,Database management - quick reference,0,196,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Documents view - quick reference,5
205,Document layers - quick reference,0,204,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Editor - quick reference,5
206,Image maps - quick reference,0,204,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Editor - quick reference,5
207,Save & release - quick reference,0,204,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Editor - quick reference,5
208,Workflow - quick reference,0,204,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Editor - quick reference,5
210,Image folders - quick reference,0,209,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Images view - quick reference,5
211,Images - quick reference,0,209,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Images view - quick reference,5
213,Users - quick reference,0,212,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Users & roles view - quick reference,5
214,Roles - quick reference,0,212,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Users & roles view - quick reference,5
215,Variables - quick reference,0,212,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Quick reference/Users & roles view - quick reference,5
227,Document folders - overview,1,226,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Document folders,5
228,Create document folder,4,226,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Document folders,5
231,Localize document folder,0,295,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Localizations,5
232,Branch document folder,0,300,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Branches,5
233,Branch localize document folder,0,302,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Branch Localizations,5
234,Manage document folder,4,226,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Document folders,5
238,Reinstate orphan,0,286,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Database management,5
244,Manage document folder properties,4,226,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Document folders,5
248,Documents - overview,1,247,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Documents,5
249,Create document,4,247,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Documents,5
254,Create reusable content,0,286,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Database management,5
255,Localize document,0,295,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Localizations,5
256,Branch document,0,300,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Branches,5
257,Branch localize document,0,302,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Branch Localizations,5
258,Manage document,4,247,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Documents,5
266,Import & export - overview,1,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
267,Export content to Word,0,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
268,Export content to SupportPoint format,0,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
269,Import external file,0,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
270,Import SupportPoint content,0,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
271,Merge SupportPoint content,0,265,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Import & export content,5
273,Content permissions & ownership - overview,1,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
274,Maintain document readers,0,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
275,Maintain document writers,0,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
276,Maintain document owners,0,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
276,Maintain document owners,0,280,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Feedback,5
277,Maintain multiple permissions,0,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
278,Examples,4,272,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Content permissions & ownership,5
281,Feedback - overview,1,280,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Feedback,5
282,Maintain feedback recipients,0,280,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Feedback,5
284,Notifications - overview,1,283,Home/SupportPoint 8.2 Help/SupportPoint 8.2 Author/Documents view/Notifications,5
